Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mexico,MEX,..,4.4491246342659,5.70114143192768,5.84224537014961,5.94077743589878,5.63038624823093,5.79708740115166,5.61609193682671,5.51654137670994,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Micronesia, Fed. Sts.",FSM,..,7.76511132717133,13.0952745676041,12.3147569596767,12.1759682893753,11.8041053414345,12.5315219163895,12.590965628624,12.3515494167805,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Moldova,MDA,..,4.93830516934395,9.09670367836952,9.13962051272392,8.68300348520279,8.63275676965714,8.55763554573059,7.53593370318413,7.0129506289959,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Monaco,MCO,..,1.73431448638439,2.17861030250788,2.23461650311947,2.14969459921122,2.08679176867008,2.02833339571953,1.74909550696611,1.77270229905844,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mongolia,MNG,..,4.8726212233305,3.58612164855003,3.85493338108063,4.06732372939587,4.19000387191772,4.23834063112736,4.42355647683144,4.00230102241039,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Morocco,MAR,..,3.97807434201241,5.73299340903759,5.74942268431187,5.68743497133255,5.3034171462059,5.07174469530582,5.23814596235752,5.24520017206669,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mozambique,MOZ,..,3.92677336931229,4.48382645845413,5.22388182580471,5.42384684085846,5.9676468372345,5.26851639151573,5.14673329889774,4.94119822978973,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Myanmar,MMR,..,1.84290949255228,1.78410708904266,2.32059359550476,3.04827876389027,4.14940901100636,5.19711524248123,4.76712286472321,4.65907230973244,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Namibia,NAM,..,9.75227281451225,9.82242599129677,9.50650349259377,8.92607495188713,8.39028283953667,9.93563905358315,9.11030694842339,8.55095684528351,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nauru,NRU,..,13.4969532489777,8.18343311548233,7.45045691728592,8.43322947621346,9.08922851085663,13.251656293869,13.8648435473442,11.0175155103207,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nepal,NPL,..,3.57357412576675,5.0784382969141,5.17010353505611,5.3247407078743,5.76784759759903,6.21927194297314,6.27840086817741,5.55329509079456,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Netherlands,NLD,..,7.70696029067039,10.2335788309574,10.538987070322,10.5836361646652,10.5670377612114,10.3239379823208,10.3006057441235,10.1008348166943,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,New Zealand,NZL,..,7.47002214193344,9.51023101806641,9.65234637260437,9.36618745326996,9.42413061857224,9.32830572128296,9.29223001003265,9.1700553894043,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nicaragua,NIC,..,5.23883663117886,7.42443650960922,7.64775723218918,7.52388164401054,8.00981149077415,8.00148621201515,8.79094824194908,8.64546522498131,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Niger,NER,..,7.19838067889214,6.64862468838692,5.83650954067707,5.94301298260689,5.85134737193584,7.13803321123123,6.16463981568813,7.73996263742447,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nigeria,NGA,..,3.19738425314426,3.3207792788744,3.35984267294407,3.42069305479527,3.34840379655361,3.58194969594479,3.6477368324995,3.75553853809834,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,North Macedonia,MKD,..,8.86991545557976,6.51887357234955,6.61468356847763,6.7192830145359,6.28993362188339,6.3422791659832,6.37943372130394,6.06211498379707,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Norway,NOR,..,7.7090710401535,8.7790235877037,8.76544415950775,8.9169017970562,9.32755768299103,10.1088926196098,10.5194889008999,10.4463420808315,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Oman,OMN,..,3.06354723870754,2.54776608198881,2.55227778106928,2.79134288430214,3.52693386375904,4.30440157651901,4.32874485850334,3.849071636796,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Pakistan,PAK,..,2.88551989942789,2.34442632645369,2.35939938575029,2.60280165821314,2.72200796753168,2.68711932003498,2.8551023453474,2.89863366633654,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Palau,PLW,..,8.93512666225433,10.8177922666073,11.4212729036808,12.0147339999676,12.0230250060558,10.8883075416088,11.844689399004,11.9611620903015,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Panama,PAN,..,7.04724937677383,6.61753192543983,6.58096149563789,6.65052980184555,6.91064074635506,6.80786743760109,7.2416253387928,7.31949135661125,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Papua New Guinea,PNG,..,1.98392663151026,2.29397807270288,2.6669355109334,2.99727898091078,3.2925721257925,1.9144119694829,2.5426410138607,2.46927607804537,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Paraguay,PRY,..,5.50297871232033,5.05371242761612,6.54309466481209,6.07235729694366,6.64632990956306,6.74699321389198,6.72532469034195,6.65456876158714,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Peru,PER,..,4.54743281006813,4.62489873170853,4.75528761744499,4.70134541392326,4.99749518930912,5.02586290240288,5.06358928978443,4.99515049159527,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Philippines,PHL,..,3.15481759607792,4.20609377324581,4.37465235590935,4.46381121873856,4.12741154432297,4.32136878371239,4.40696738660336,4.44640778005123,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Poland,POL,..,5.29816672205925,6.23382069170475,6.2010832130909,6.37547969818115,6.35254010558128,6.39791190624237,6.54307752847672,6.5419539809227,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Portugal,PRT,..,8.37480127811432,9.53115895390511,9.34825390577316,9.08954292535782,9.02232825756073,8.97184461355209,9.03794467449188,8.96957442164421,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Qatar,QAT,..,2.00865212827921,1.59996207803488,1.74822155386209,2.07620169967413,2.4229608476162,3.11748906970024,3.04936449974775,2.60742865502834,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Romania,ROU,..,4.20876145362854,4.69901561737061,4.71803545951843,5.1926214247942,5.03005012869835,4.94268909096718,4.99375648796558,5.15788830816746,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Russian Federation,RUS,..,5.02310656011105,4.79797385632992,4.94897477328777,5.08820973336697,5.18879555165768,5.29517084360123,5.26546724140644,5.34457787871361,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Rwanda,RWA,..,4.26349453628063,8.36473703384399,8.34795758128166,6.75557479262352,6.89693242311478,6.5244697034359,6.76334127783775,6.57159835100174,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Samoa,WSM,..,4.39660847187042,5.4249219596386,4.82495240867138,6.17122948169708,6.22779540717602,5.67470975220203,5.53209371864796,5.48278577625752,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,San Marino,SMR,..,5.27809485793114,7.4443593621254,8.00640508532524,7.72715583443642,7.56726190447807,7.35134854912758,6.83496594429016,7.36408308148384,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sao Tome and Principe,STP,..,10.5068877339363,6.75589814782143,6.47638887166977,7.93749839067459,6.73133134841919,5.38678541779518,6.22189119458199,6.22999146580696,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Saudi Arabia,SAU,..,4.21159416437149,3.71177718043327,4.01962399482727,4.46568317711353,5.22795468568802,5.99834509193897,5.83562962710857,5.23025318980217,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Senegal,SEN,..,3.56931462883949,4.19347062706947,4.22773361206055,4.37490306794643,4.39605824649334,4.38257306814194,4.27279323339462,4.13406379520893,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Serbia,SRB,..,6.50382936000824,9.11379307508469,9.32820439338684,9.31232422590256,9.24598574638367,8.81929099559784,8.6457833647728,8.43395814299583,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Seychelles,SYC,..,4.6107180416584,4.79911305010319,5.73107637465,4.50803637504578,4.73750531673431,4.58823814988136,5.17879836261272,5.0067350268364,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sierra Leone,SLE,..,11.5173295140266,13.2813438773155,10.5904199182987,11.5677200257778,19.7274178266525,20.413413643837,16.5259554982185,13.4209275245667,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Singapore,SGP,..,3.35174165666103,3.18913534283638,3.3675879240036,3.71484383940697,3.89136709272861,4.20450903475285,4.4223815202713,4.44038286805153,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovak Republic,SVK,..,5.31260035932064,7.41832852363586,7.6338417828083,7.5278140604496,6.90824910998344,6.84655755758286,7.09501281380653,6.74253478646278,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovenia,SVN,..,7.78388008475304,8.57394635677338,8.75790640711784,8.79216119647026,8.5089847445488,8.49590003490448,8.48107412457466,8.18701758980751,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Solomon Islands,SLB,..,5.25346957147121,7.10213333368301,5.5925153195858,5.49536421895027,5.88302947580814,5.2486851811409,5.17071038484573,4.68491911888123,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Africa,ZAF,..,7.43741989135742,7.49731510877609,7.75255560874939,7.7209547162056,7.93014839291573,8.20090919733047,8.09582769870758,8.11311826109886,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,9.76099446415901,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Spain,ESP,..,6.81606158614159,9.07824635505676,9.07151773571968,9.02014523744583,9.02362614870071,9.10924822092056,8.97140800952911,8.87312963604927,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sri Lanka,LKA,..,4.24652881920338,3.71693484485149,3.40384729206562,3.82698811590672,3.60648073256016,3.88992093503475,3.8932416588068,3.81142050027847,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Kitts and Nevis,KNA,..,4.66796196997166,5.27030117809772,5.17226904630661,5.19821830093861,4.84826304018497,4.92223650217056,4.98422756791115,5.0368070602417,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Lucia,LCA,..,5.433464422822,5.61213456094265,5.58492466807365,5.78203871846199,4.95619885623455,4.80466336011887,5.19757606089115,4.54588681459427,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Vincent and the Grenadines,VCT,..,4.29551266133785,4.46511059999466,4.68828603625298,4.5695636421442,4.40322607755661,4.26422990858555,4.34953309595585,4.48712520301342,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sudan,SDN,..,3.60664464533329,5.61579577624798,5.68827018141747,6.96487501263618,5.67619688808918,7.18278661370277,6.40364140272141,6.34180754423141,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Suriname,SUR,..,6.28476217389107,4.7214400023222,4.58755195140839,4.80475574731827,4.84127625823021,6.21926672756672,6.27941191196442,6.2297698110342,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sweden,SWE,..,7.40228518843651,10.665949434042,10.9261341392994,11.0889442265034,11.1297219991684,11.0037192702293,10.9761334955692,11.0187463462353,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Switzerland,CHE,..,9.84356552362442,10.7685059309006,11.057860404253,11.3137900829315,11.4943653345108,11.8843041360378,12.2213654220104,12.3463220894337,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Syrian Arab Republic,SYR,..,4.34962399303913,3.32856252789497,3.56564745306969,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tajikistan,TJK,..,4.26492430269718,5.85971809923649,5.98185881972313,6.53226375579834,6.66549727320671,6.90735951066017,7.00427740812302,7.22881481051445,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tanzania,TZA,..,3.40055860579014,5.12877367436886,5.01800775527954,4.64651025831699,4.01489064097404,3.64963412284851,3.96347865462303,3.6454513669014,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Thailand,THA,..,3.10125350952148,3.56826111674309,3.52294072508812,3.4531332552433,3.68448086082935,3.66789400577545,3.76332066953182,3.74601632356644,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Timor-Leste,TLS,..,..,1.25902183353901,1.21629387140274,1.71221233904362,2.36415322870016,3.49424369633198,4.02059182524681,3.88229340314865,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Togo,TGO,..,3.30969728529453,5.99588565528393,6.14082626998425,6.2962718307972,6.3588947057724,6.24937415122986,6.57702684402466,6.19951225817204,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tonga,TON,..,2.92693395167589,3.85727025568485,5.06484247744083,4.17594686150551,5.11393062770367,4.65201437473297,5.1782488822937,5.26931136846542,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Trinidad and Tobago,TTO,..,4.23492453992367,4.72197905182838,4.87605184316635,5.04272952675819,5.22750504314899,6.03951178491116,6.87025934457779,6.97873532772064,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tunisia,TUN,..,5.04834353923798,6.43202885985374,6.6063292324543,6.85662031173706,6.80739656090736,7.0074126124382,6.99615702033043,7.23245739936829,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkey,TUR,..,4.62187379598618,4.68792170286179,4.47787791490555,4.40412349998951,4.34724800288677,4.13854606449604,4.31431420147419,4.21630293130875,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkmenistan,TKM,..,6.89164251089096,4.8965085297823,4.77595143020153,5.15063293278217,5.49777336418629,6.29793629050255,6.62111788988113,6.93044811487198,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tuvalu,TUV,..,24.2438912391663,15.3939366340637,15.3284668922424,18.1276977062225,16.861517727375,16.699592769146,16.8842479586601,17.1425551176071,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uganda,UGA,..,7.5605072081089,8.92494320869446,7.86666125059128,7.24972859025002,6.96508660912514,6.48346096277237,6.32594227790833,6.18775598704815,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ukraine,UKR,..,5.30685223639011,6.81617707014084,7.11665526032448,7.35534280538559,6.63532167673111,6.9453552365303,6.75629153847694,6.99532032012939,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Arab Emirates,ARE,..,2.3741353303194,3.67007292807102,3.4252043813467,3.59299518167973,3.63020934164524,3.58359441161156,3.40341627597809,3.33428233861923,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Kingdom,GBR,..,5.97159191966057,8.37611109018326,8.2859180867672,9.76576432585716,9.75668206810951,9.68684554100037,9.69904437661171,9.63169410824776,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United States,USA,..,12.5025242567062,16.3762927055359,16.3715332746506,16.3475170731544,16.5316626429558,16.8398812413216,17.197260260582,17.0612692832947,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uruguay,URY,..,10.0062340497971,8.63528996706009,8.76412987709045,8.81997272372246,8.77022221684456,9.00819897651672,9.15589556097984,9.29621160030365,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uzbekistan,UZB,..,5.35799898207188,5.67546337842941,6.05966597795486,6.04229383170605,5.67602179944515,6.10162690281868,6.31497353315353,6.41438513994217,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vanuatu,VUT,..,3.31252217292786,3.4982793033123,3.76513712108135,4.1541364043951,3.4558929502964,4.1577372699976,3.69615219533443,3.31685319542885,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Venezuela, RB",VEN,..,7.33427330851555,7.17711299657822,6.44814372062683,5.59412278234959,5.77644966542721,5.12893199920654,3.21708433330059,1.18121011182666,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vietnam,VNM,..,4.84926961362362,5.87397553026676,6.27840980887413,6.33500590920448,5.7831771671772,5.65262101590633,5.65919354557991,5.53212836384773,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Yemen, Rep.",YEM,..,4.66606542468071,4.76953089237213,5.19593618810177,4.96083162724972,4.84180487692356,4.2345754802227,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zambia,ZMB,..,7.15237110853195,3.46053242683411,3.9305292069912,4.69091013073921,3.82924228906631,4.43510226905346,4.47720736265183,4.47034128010273,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zimbabwe,ZWE,..,..,7.69413262605667,6.47978857159615,6.55211359262466,7.86976963281631,7.45206624269485,7.65210464596748,6.63591623306274,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Arab World,ARB,..,3.99920104580472,3.93652709478643,4.01012997259151,4.22882786591773,4.54657394618156,5.10373421198041,4.99588152369827,4.85796910085996,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Caribbean small states,CSS,..,4.80685253315088,5.20051282299813,5.29948479137223,5.41770629889012,5.4034046328114,5.80003816253897,6.15675051915301,6.14912089214966,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Central Europe and the Baltics,CEB,..,5.70743909792011,6.53914530011992,6.55009230991535,6.70301971504733,6.60805561812402,6.54939870070623,6.64737304064852,6.59897797436108,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Early-demographic dividend,EAR,..,4.87205892486056,4.89368888810164,4.9574561130944,4.99552113572127,5.03976909497824,5.14078105858687,5.02539004491106,5.02033291903044,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,EAS,..,6.18035698495606,6.75349077448364,6.81533612211433,6.58987385627819,6.52677143218585,6.48671216884924,6.60636769054238,6.64097318280393,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,3.95592378353939,4.14047556810751,4.34561980045918,4.50494336574105,4.58904341141337,4.70057056531302,4.7801870279997,4.91233089242927,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,3.9563433984553,4.14063770126788,4.34578741608812,4.50511813509639,4.58922230077958,4.70075723767071,4.78041061265362,4.91251237560182,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Euro area,EMU,..,8.64820055172527,10.0628785516899,10.1684668289784,10.2136418685565,10.2591888534394,10.2023048041518,10.1907692150849,10.1351066328336,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,ECS,..,7.82272250999634,8.89124179329666,8.87771645261209,9.10511905826625,9.21015605614703,9.28728227205929,9.34922198674965,9.26357236567127,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia (excluding high income),ECA,..,4.94346020069459,4.92842974473946,5.01424954493061,5.08616174354497,5.08235136499955,5.11016183178001,5.19115414592706,5.20306913922785,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,5.04798208718112,5.11605976351125,5.1663042327208,5.24589162568117,5.2503612190488,5.29605287085256,5.38943176466038,5.40502908635141,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,European Union,EUU,..,8.4398127023744,9.8087348277694,9.91247349973082,9.97032923093145,10.0039149718056,9.93907728646599,9.93422778120534,9.87256647855253,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Fragile and conflict affected situations,FCS,..,5.10492642482655,4.64880143366572,4.49859482721628,4.35930539200394,4.4837325754619,4.39871785867878,4.4350732806131,4.66469368434254,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Heavily indebted poor countries (HIPC),HPC,..,4.26639516915968,5.40436703657369,5.35001958208711,5.41699386590488,5.32906518096148,5.58340689623599,5.35985696976998,5.16961891726117,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,High income,HIC,..,9.39108468924482,11.5676545426659,11.6925380551328,11.8244170807946,11.9794248670331,12.3912765599718,12.5768705957096,12.487861039237,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IBRD only,IBD,..,5.25410808949484,5.12977610586117,5.18383812251862,5.27264776636076,5.3077938416314,5.35683218257703,5.38714741605714,5.52421348467593,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA & IBRD total,IBT,..,5.1347562613668,5.06350836919654,5.11566566367295,5.20272975716808,5.23056858007182,5.28140315288191,5.30907162609109,5.4351546503949,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA blend,IDB,..,3.3336179939578,3.39615692800304,3.50706707912163,3.61582992997492,3.61490510801897,3.73106287837733,3.85331409733973,3.80282988078914,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA only,IDX,..,3.80103700173275,4.77644582037753,4.76804408286652,4.84609990104202,4.79558434298112,4.90841082085435,4.63169848117774,4.45161535417708,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA total,IDA,..,3.59295261642986,4.06349548908658,4.1020167094203,4.20225725993832,4.1738648239743,4.31030949239588,4.24825119980776,4.14606467467515,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Late-demographic dividend,LTE,..,5.35289024860386,5.18295275243798,5.22306784902776,5.34699299689716,5.42332920574623,5.44258523706982,5.54209586687247,5.69194282222498,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,LCN,..,6.58100457459449,7.16818796515001,7.1121459566571,7.21848882928831,7.32385846024703,7.73727234903012,7.71533554456134,8.01741217846399,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean (excluding high income),LAC,..,6.54586749367052,7.19095122162975,7.11765346566773,7.20887705187366,7.30538062747233,7.72011191598739,7.67066490554645,7.97008383649723,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,6.59221033579017,7.1216788321537,7.0865989398198,7.1795187109149,7.26387526527173,7.65224051547911,7.6338124966008,7.95623907011897,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Least developed countries: UN classification,LDC,..,3.43729356254039,4.24369005598561,4.18477107677105,4.34191834693388,4.2881033790013,4.50129173453603,4.27672745494215,4.1130700825618,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Low & middle income,LMY,..,5.08922470724969,5.02489433564026,5.07430641330667,5.15954104967295,5.19305108617268,5.24606605982261,5.26649481602969,5.38844390062122,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Low income,LIC,..,4.18017789670027,5.78814130319376,5.63163536593913,5.78737350561299,5.76704677929562,5.98237514756568,5.86103320540535,5.69627117436139,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lower middle income,LMC,..,3.95002117835499,3.89351827652305,4.03540733462777,4.26867288803351,4.10561849730845,4.16663206306198,4.11613303928081,4.04510521790447,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,MEA,..,4.49631333107714,4.65265000808312,4.69224887987162,4.68064825329286,5.07227293214057,5.60068438231121,5.7706072786405,5.68518577412915,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa (excluding high income),MNA,..,4.77459445877712,5.54825733757363,5.59765930925921,5.28351460767477,5.59640729827471,6.10288107307551,6.52721507350025,6.68457105669411,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,4.77459445877712,5.54825733757363,5.59765930925921,5.28351460767477,5.59640729827471,6.10288107307551,6.52721507350025,6.68457105669411,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle income,MIC,..,5.10688456190119,5.01462800070787,5.06689045141575,5.15101529985832,5.18489138764793,5.2348092403186,5.25879155102886,5.38464741030081,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,North America,NAC,..,12.2171517482846,15.7546150433338,15.7604407831773,15.7407545612393,15.9272850717394,16.3418369670084,16.7094273581926,16.5547589598848,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
