Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Maldives,MDV,..,33.1465423107147,46.4123517274857,48.5301434993744,52.8480231761932,62.0189011096954,72.1031427383423,72.2290933132172,71.4557826519012,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Mali,MLI,..,23.5324934124947,15.3309121727943,11.0619515180588,20.5575183033943,19.8978245258331,22.3589614033699,32.0307403802872,34.9335610866547,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Malta,MLT,..,71.7948734760284,64.4444465637207,65.6401932239532,67.5555527210236,61.4805519580841,60.6502234935761,62.8691971302032,63.0681812763214,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Marshall Islands,MHL,..,50.2948701381683,38.9013171195984,40.3621017932892,43.1939244270325,38.7793153524399,37.4369204044342,39.5056694746017,37.8184080123901,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Mauritania,MRT,..,13.893549144268,30.3071647882462,33.7823301553726,37.5591456890106,35.8639240264893,38.2802516222,39.7443681955338,38.8010203838348,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Mauritius,MUS,..,53.5276472568512,41.1276757717133,44.4433629512787,41.8038696050644,45.0729101896286,41.6755765676498,44.1124588251114,42.8672343492508,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Mexico,MEX,..,45.2174067497253,51.3264119625092,51.591819524765,52.7631402015686,53.2454967498779,53.0838906764984,52.3922681808472,51.5124559402466,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,"Micronesia, Fed. Sts.",FSM,..,22.5129902362823,23.1768637895584,20.9642499685287,22.7976053953171,28.3832371234894,25.7346481084824,27.1068930625916,25.8091598749161,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Moldova,MDA,..,48.953840136528,46.6671824455261,48.5294908285141,46.7003494501114,49.3455618619919,45.5387830734253,48.7901240587235,50.6165027618408,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Monaco,MCO,..,80.0304889678955,81.1608910560608,81.3067436218262,81.1262667179108,81.0077428817749,80.8872103691101,79.5910835266113,79.7040104866028,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Mongolia,MNG,..,74.2799758911133,59.4494163990021,60.7542872428894,55.6042671203613,56.6259443759918,56.373143196106,59.33837890625,61.6883099079132,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Morocco,MAR,..,24.6447652578354,41.033747792244,42.5014436244965,44.2755788564682,40.6282067298889,41.4945334196091,42.5061255693436,42.9053366184235,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Mozambique,MOZ,..,74.658203125,9.06002596020699,26.087760925293,29.3629258871078,33.2322329282761,31.1904937028885,29.4727146625519,29.8636168241501,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Myanmar,MMR,..,13.159117102623,11.959021538496,17.2187268733978,18.8741788268089,24.1849556565285,21.9924062490463,14.0429332852364,14.806555211544,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Namibia,NAM,..,49.7388064861298,40.619170665741,40.7145231962204,44.7946190834045,44.977018237114,41.2516236305237,45.6081062555313,46.1430639028549,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Nauru,NRU,..,80.5052936077118,54.9606561660767,45.433047413826,55.5230915546417,57.8978598117828,54.4568836688995,68.5386717319489,71.9544351100922,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Nepal,NPL,..,15.5103549361229,17.89261251688,17.5191402435303,16.3445964455605,17.2130391001701,16.6346788406372,18.579563498497,22.3403111100197,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Netherlands,NLD,..,69.0377771854401,67.3157513141632,66.7795300483704,67.305189371109,67.6483869552612,65.0696277618408,64.8177862167358,64.3979668617249,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,New Zealand,NZL,..,74.4874715805054,78.7793040275574,78.5112857818604,77.638041973114,77.4338722229004,74.6945440769196,74.5541572570801,75.4573822021484,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Nicaragua,NIC,..,49.2113441228867,49.3433386087418,48.1485724449158,52.3594498634338,56.2539398670197,55.5941581726074,59.9126517772675,58.0851316452026,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Niger,NER,..,21.280737221241,26.1078149080276,24.1434186697006,30.0120890140533,28.6751538515091,20.7880243659019,24.2888182401657,33.4261268377304,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Nigeria,NGA,..,18.3147922158241,14.4356891512871,16.202150285244,14.3034875392914,13.3177444338799,16.4457470178604,13.0209311842918,14.1832575201988,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,North Macedonia,MKD,..,53.1249821186066,62.2339725494385,62.5117421150208,65.6476080417633,63.8924896717072,64.9488031864166,63.6543333530426,67.3533260822296,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Norway,NOR,..,81.6824972629547,84.4230771064758,84.7552299499512,85.0229382514954,85.2889358997345,85.5145990848541,85.3794515132904,85.4730546474457,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Oman,OMN,..,81.7517340183258,81.8229854106903,82.4311971664429,87.2406482696533,89.7659718990326,89.4158661365509,88.8405084609985,87.7427697181702,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Pakistan,PAK,..,35.121488571167,26.085489988327,28.7464290857315,26.9966244697571,25.6579697132111,27.5395482778549,28.736874461174,31.5850645303726,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Palau,PLW,..,53.1278550624847,37.4505460262299,37.0976537466049,38.4625762701035,36.5338951349258,34.4455063343048,52.277135848999,50.6221413612366,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Panama,PAN,..,67.3505187034607,65.3150916099548,60.526829957962,62.2849524021149,62.092912197113,62.4434113502502,65.5931174755096,59.9185585975647,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Papua New Guinea,PNG,..,84.2989265918732,65.2603268623352,68.3261632919312,66.2120342254639,61.771559715271,75.7540643215179,71.9960868358612,75.4125416278839,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Paraguay,PRY,..,42.2478675842285,48.763769865036,46.3369905948639,43.5906410217285,47.6902276277542,46.8462586402893,46.8536376953125,45.4697281122208,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Peru,PER,..,50.2593278884888,52.148848772049,53.5640299320221,56.1032950878143,60.5728685855865,61.9219064712524,62.7679526805878,63.351708650589,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Philippines,PHL,..,44.3982988595963,26.3814389705658,26.2868523597717,26.2148797512054,27.590748667717,31.4873248338699,31.711283326149,31.9104731082916,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Poland,POL,..,68.2146668434143,71.0257709026337,69.8283910751343,70.295113325119,69.9357211589813,69.3330228328705,68.8096880912781,68.9672648906708,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Portugal,PRT,..,70.4314470291138,67.6435708999634,65.5168533325195,66.8671548366547,66.0264730453491,66.1101818084717,66.2515342235565,66.2546098232269,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Qatar,QAT,..,59.5153987407684,73.5441625118256,79.1424155235291,84.1702938079834,86.7430150508881,85.3136599063873,82.8332245349884,80.7372570037842,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Romania,ROU,..,79.2597711086273,74.9760508537292,76.865029335022,78.9514064788818,78.8820743560791,77.942967414856,78.1825423240662,78.587794303894,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Russian Federation,RUS,..,59.3567311763763,62.650591135025,63.7074649333954,62.3806416988373,61.7865443229675,58.7185263633728,56.950044631958,57.0887506008148,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Rwanda,RWA,..,18.0732503533363,27.8606563806534,25.7550597190857,32.984384894371,32.7129244804382,33.2426607608795,33.8682591915131,34.3314200639725,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Samoa,WSM,..,83.5639119148254,68.0209636688232,78.2916963100433,64.6759033203125,70.4582273960114,79.110312461853,76.3807773590088,74.5463490486145,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,San Marino,SMR,..,70.4779207706451,81.4432978630066,81.9999992847443,81.570827960968,81.121689081192,79.7923386096954,80.1543533802032,81.6463530063629,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sao Tome and Principe,STP,..,32.7894121408463,33.2911610603333,32.5788348913193,33.5416704416275,35.137078166008,31.6226363182068,40.882220864296,45.6029891967773,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Saudi Arabia,SAU,..,72.052389383316,67.0687437057495,68.2831823825836,69.5943593978882,71.3685512542725,68.4738755226135,66.7113840579987,64.0870332717896,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Senegal,SEN,..,35.3912591934204,31.0834228992462,28.6223828792572,26.6948759555817,24.5683029294014,24.6021449565887,25.0662624835968,20.978632569313,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Serbia,SRB,..,65.4339015483856,61.121141910553,62.1165573596954,59.8600029945374,58.2576453685761,57.6848030090332,57.724940776825,56.7148864269257,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Seychelles,SYC,..,82.1116805076599,62.7960860729218,70.1470553874969,71.1006939411163,69.439035654068,70.7310914993286,69.148463010788,73.0444431304932,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sierra Leone,SLE,..,18.038971722126,6.69384226202965,8.98979902267456,6.9695346057415,6.77968636155128,8.03731605410576,11.172666400671,13.7371480464935,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Singapore,SGP,..,36.3328993320465,37.1176034212112,39.3009454011917,41.7017012834549,45.037305355072,47.0773369073868,47.3439395427704,48.2043623924255,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Slovak Republic,SVK,..,88.4474515914917,73.2939183712006,71.6390430927277,73.6785888671875,79.5990705490112,78.8493394851685,79.7782421112061,79.1036665439606,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Slovenia,SVN,..,71.390962600708,72.2657382488251,70.8512306213379,70.3036665916443,70.5243289470673,71.3544487953186,72.2877442836761,71.8181788921356,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Solomon Islands,SLB,..,93.2811200618744,55.6711256504059,58.4075927734375,57.6794683933258,57.2499513626099,66.7115092277527,69.2305266857147,71.1639404296875,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,South Africa,ZAF,..,36.7887884378433,54.4353127479553,54.9716055393219,54.5424997806549,53.7128567695618,53.5543859004974,53.815883398056,53.6510050296783,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,8.44199508428574,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Spain,ESP,..,71.3579058647156,73.7481713294983,72.1797585487366,71.0070371627808,70.3979730606079,71.2202727794647,71.0910975933075,70.616203546524,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sri Lanka,LKA,..,53.629606962204,42.5427228212357,42.223995923996,45.4175859689713,44.7291970252991,43.9582943916321,43.1214213371277,42.9490357637405,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Kitts and Nevis,KNA,..,41.9220060110092,36.994668841362,39.1694277524948,38.0480855703354,41.6789948940277,40.2725845575333,46.0897505283356,46.6017991304398,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Lucia,LCA,..,34.4118714332581,35.1469159126282,40.5845075845718,40.2309715747833,43.8068151473999,45.6683188676834,41.7333215475082,48.9512234926224,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Vincent and the Grenadines,VCT,..,69.8870003223419,56.6443622112274,62.0217680931091,62.0996832847595,60.9173893928528,61.6614162921906,62.8165185451508,64.34006690979,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sudan,SDN,..,33.8259428739548,22.8430286049843,26.2535035610199,16.53942912817,25.2728372812271,31.1413049697876,23.521913588047,18.0079370737076,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Suriname,SUR,..,48.3856201171875,40.6301945447922,40.9983903169632,42.1077489852905,41.5010005235672,54.4796466827393,61.9074523448944,58.5600435733795,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sweden,SWE,..,84.475439786911,83.9666068553925,83.5822284221649,83.3843111991882,83.3662390708923,83.3373010158539,83.3957254886627,83.6949229240417,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Switzerland,CHE,..,27.9816925525665,31.7070245742798,32.4103474617004,31.3994079828262,30.718657374382,30.4344475269318,29.705485701561,30.492827296257,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Syrian Arab Republic,SYR,..,35.5310797691345,45.1985269784927,45.286637544632,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tajikistan,TJK,..,20.7522705197334,22.2758233547211,26.8827140331268,29.0911138057709,31.1698138713837,29.6054810285568,28.5744249820709,29.003918170929,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tanzania,TZA,..,21.8389213085175,25.4513472318649,23.4312817454338,25.5070984363556,29.874911904335,34.4483464956284,40.6240910291672,43.2494908571243,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Thailand,THA,..,55.1883459091187,76.425838470459,76.0796308517456,75.9527564048767,75.6839513778687,74.9396145343781,75.9537518024445,76.1276185512543,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Timor-Leste,TLS,..,..,51.9741177558899,59.3156576156616,64.1513347625732,62.4490201473236,64.760410785675,55.7621240615845,65.9895420074463,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Togo,TGO,..,11.8587151169777,24.104331433773,26.5536546707153,21.2181687355042,21.9375312328339,20.3841313719749,20.0693130493164,17.6572009921074,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tonga,TON,..,76.1675596237183,68.5317695140839,50.359982252121,65.705531835556,54.5958697795868,57.9385340213776,57.7302038669586,58.3417654037476,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Trinidad and Tobago,TTO,..,37.0017558336258,49.8712301254272,48.8048285245895,51.5126883983612,50.2715408802032,51.4766454696655,51.3857364654541,53.1997859477997,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tunisia,TUN,..,52.6692271232605,56.413471698761,56.9645583629608,59.0912044048309,58.1336081027985,57.0112705230713,56.6359579563141,57.1216464042664,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Turkey,TUR,..,61.6759657859802,79.128360748291,79.1714072227478,78.3496201038361,77.605128288269,78.133362531662,78.442120552063,77.7102708816528,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Turkmenistan,TKM,..,46.6453045606613,25.9760499000549,26.7274349927902,28.5360723733902,26.9615709781647,23.9477336406708,18.5782060027123,22.2915276885033,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tuvalu,TUV,..,99.4616210460663,85.644918680191,87.8909826278687,74.8249471187592,83.7523937225342,78.8657605648041,77.3572385311127,72.6427912712097,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Uganda,UGA,..,24.7680589556694,15.0795921683311,16.8216690421104,17.8162842988968,14.5558029413223,15.7146915793419,15.9803628921509,15.6988218426704,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Ukraine,UKR,..,47.3223179578781,50.2292454242706,52.5591850280762,51.021546125412,43.6518102884293,41.1233067512512,42.1891808509827,44.0236210823059,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,United Arab Emirates,ARE,..,68.8304603099823,72.4209725856781,72.54478931427,71.9717383384705,70.9763824939728,71.2510526180267,71.5980350971222,71.9738960266113,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,United Kingdom,GBR,..,81.7158699035645,84.2655599117279,84.5121264457703,79.9237847328186,80.0339758396149,79.9872934818268,80.0930380821228,79.4117748737335,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,United States,USA,..,44.1900879144669,48.5355377197266,48.4213322401047,48.8562673330307,50.0860393047333,50.5062699317932,50.1139342784882,50.1581370830536,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Uruguay,URY,..,41.5463030338287,61.4915490150452,64.220666885376,66.4400577545166,68.120139837265,68.404096364975,69.7641551494598,70.8348155021667,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Uzbekistan,UZB,..,46.9520151615143,48.2391089200974,50.2280652523041,50.4089176654816,52.2027790546417,49.7801095247269,46.0159689188004,43.2995527982712,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Vanuatu,VUT,..,74.5483100414276,65.6049489974976,58.4397196769714,51.1248111724854,16.1145523190498,48.5704183578491,53.8093149662018,61.4978909492493,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,"Venezuela, RB",VEN,..,45.8661049604416,42.8954035043716,44.268274307251,38.5417580604553,34.4743669033051,38.1347507238388,24.0629211068153,15.9386962652206,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Vietnam,VNM,..,34.8979473114014,38.6934012174606,41.9125288724899,47.1107751131058,41.9579416513443,41.8093949556351,47.4316269159317,48.6228704452515,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,"Yemen, Rep.",YEM,..,50.8343100547791,22.8978082537651,23.8901019096375,19.7468444705009,16.1816641688347,10.1824432611465,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Zambia,ZMB,..,44.4828748703003,34.7888678312302,33.0201387405396,27.923646569252,49.4568407535553,47.1362620592117,38.2896572351456,38.6330097913742,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Zimbabwe,ZWE,..,..,27.5489628314972,30.8464199304581,30.8002948760986,34.7096085548401,45.6975638866425,46.5324550867081,51.6157925128937,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Arab World,ARB,..,54.9310759397163,60.2762148872251,59.3655754398701,59.9281558895523,61.5316039487664,58.3526484325813,57.5031615017345,54.9534108119294,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Caribbean small states,CSS,..,48.2983009451971,50.4107478497282,50.27868821451,51.8592104223443,50.0682759324261,53.5963303364706,54.386881254948,54.024521288243,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Central Europe and the Baltics,CEB,..,73.8016442484967,72.9500966082452,71.9772944901259,72.775434499879,72.8462597406652,72.3615983249847,72.148736747079,72.3800435951182,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Early-demographic dividend,EAR,..,45.9438136321505,48.8561922265671,49.8289262938483,49.8038272726437,50.760746309585,51.2980342182163,50.2903443898922,49.6770217430635,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,East Asia & Pacific,EAS,..,70.1146772507375,70.4205437911443,70.1599603836586,68.7970049736128,68.3574106361458,68.3470959404793,68.0876631465067,67.0798462889718,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,East Asia & Pacific (excluding high income),EAP,..,26.4589920545585,51.5391958097081,53.6585723921257,55.0766723526012,56.4787520055817,58.4114863262951,56.778154255208,55.8237602672445,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,26.4662786064125,51.5385135662736,53.6575424625431,55.0758397089176,56.4777719474457,58.4101997478173,56.7781645361524,55.8237915970967,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Euro area,EMU,..,75.9401478035978,74.6907973491287,74.4249132461011,74.5800552740801,74.8069891898491,74.5282411216278,74.6626588904623,74.7154849350141,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Europe & Central Asia,ECS,..,74.6630476652485,73.8026683925764,73.6233814987026,73.1721277256391,73.3537943460128,72.9744717004199,72.9685742106634,72.83737186513,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Europe & Central Asia (excluding high income),ECA,..,58.5604483292562,63.5968862162394,64.0210228657615,62.73618654331,62.0643478790707,60.3389701890403,59.9883588318324,59.3168061912109,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,62.1611051810439,65.5211396697602,65.566781336225,64.6885283255167,64.2462734736505,63.01081574167,62.8116925988819,62.337206246292,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,European Union,EUU,..,76.3047323477935,75.1800440014714,74.9230175352441,75.1075672118035,75.2729504041738,74.996434486457,75.1006211340365,75.1695916047906,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Fragile and conflict affected situations,FCS,..,37.0462886709717,34.6193953108076,32.0749807383469,27.8952600878732,26.5508733009929,27.1746176401655,22.1698381111861,24.7510314221072,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Heavily indebted poor countries (HIPC),HPC,..,28.5186098385282,26.2383566802848,26.4438502015354,25.7440943339351,26.7577917759786,28.8062081959033,28.7219112409491,28.0283495405002,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,High income,HIC,..,59.6109640859753,63.2871958020679,62.7962697361873,62.5660818431076,62.8660821733417,61.8686617709763,61.5759751932391,61.5154048051224,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,IBRD only,IBD,..,42.0341983951436,52.2977698005452,53.1220573548063,53.751600278361,54.2911573953089,55.0506080279796,53.8908539223683,53.4604430668963,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,IDA & IBRD total,IBT,..,41.4104048635236,50.8903940851042,51.7245791473637,52.2246559386493,52.6740316597883,53.411888880942,52.3455020124623,52.0490937345218,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,IDA blend,IDB,..,30.5853757638208,24.2174365235538,25.6914679639672,24.4143356909058,24.1525528308429,27.1606333913926,26.9369184553174,28.1702664747207,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,IDA only,IDX,..,29.6024201297681,25.2115630736086,25.843962493446,24.1474878380765,24.6079381711589,25.4066113524727,25.4037538219495,24.877986126315,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,IDA total,IDA,..,29.9847568471995,24.8013864150604,25.77799358669,24.2657199225223,24.4024686978983,26.1698562251585,26.0610676222574,26.2263722444988,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Late-demographic dividend,LTE,..,42.4432513016274,55.2909276770803,56.1103391816662,56.9681028069861,57.3835394162377,58.156359011679,56.9097014382616,55.8673426826339,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Latin America & Caribbean,LCN,..,46.9237252967361,51.0980865038218,51.44575806874,52.5520199912923,52.4080665534477,53.8088623841086,52.427064219071,52.2187506410217,..,..,..
